region_en,region_ru,settlement_type,settlement_en,settlement_ru,lat,lon,deaths,district_ru
Sverdlovsk Oblast,Свердловская область,Settlement,Shamary,поселок Шамары,57.339,58.219,6,
Sverdlovsk Oblast,Свердловская область,Settlement,Shameyskiy,поселок Шамейский,57.114,61.471,1,
Sverdlovsk Oblast,Свердловская область,Settlement,Yushala,поселок Юшала,57.076,64.263,9,
Sverdlovsk Oblast,Свердловская область,Village,Abramovo,село Абрамово,56.379,61.012,2,
Sverdlovsk Oblast,Свердловская область,Village,Averino,село Аверино,56.325,61.036,1,
Sverdlovsk Oblast,Свердловская область,Village,Akbash,село Акбаш,56.383,59.029,1,
Sverdlovsk Oblast,Свердловская область,Village,Aleksandrovskoe,село Александровское,56.715,57.827,2,
Sverdlovsk Oblast,Свердловская область,Village,Andrianovichi,село Андриановичи,59.929,60.603,2,
Sverdlovsk Oblast,Свердловская область,Village,Anokhinskoe,село Анохинское,57.199,62.694,1,
Sverdlovsk Oblast,Свердловская область,Village,Arakaevo,село Аракаево,56.445,59.22,1,
Sverdlovsk Oblast,Свердловская область,Village,Aramashevo,село Арамашево,57.607,61.73,1,
Sverdlovsk Oblast,Свердловская область,Village,Aramashka,село Арамашка,57.528,61.499,1,
Sverdlovsk Oblast,Свердловская область,Village,Afanasevskoe,село Афанасьевское,56.821,58.284,4,
Sverdlovsk Oblast,Свердловская область,Village,Ayatskoe,село Аятское,57.413,60.696,4,
Sverdlovsk Oblast,Свердловская область,Village,Baykalovo,село Байкалово,57.398,63.766,55,
Sverdlovsk Oblast,Свердловская область,Village,Bakryazh,село Бакряж,56.882,57.709,2,
Sverdlovsk Oblast,Свердловская область,Village,Basmanovskoe,село Басмановское,56.608,63.687,3,
Sverdlovsk Oblast,Свердловская область,Village,Belosludskoe,село Белослудское,57.454,62.683,1,
Sverdlovsk Oblast,Свердловская область,Village,Belyakovskoe,село Беляковское,56.99,64.192,3,
Sverdlovsk Oblast,Свердловская область,Village,Bitimka,село Битимка,56.935,59.751,1,
Sverdlovsk Oblast,Свердловская область,Village,Blagoveshchenskoe,село Благовещенское,58.139,62.958,1,
Sverdlovsk Oblast,Свердловская область,Village,Bolshaya Gryaznukha,село Большая Грязнуха,56.429,62.082,2,
Sverdlovsk Oblast,Свердловская область,Village,Bolshebrusyanskoe,село Большебрусянское,56.637,61.24,2,
Sverdlovsk Oblast,Свердловская область,Village,Bolshie Karzi,село Большие Карзи,56.305,58.344,2,
Sverdlovsk Oblast,Свердловская область,Village,Bolshoe Pulnikovo,село Большое Пульниково,57.009,62.703,1,
Sverdlovsk Oblast,Свердловская область,Village,Bolshoe Trifonovo,село Большое Трифоново,57.353,61.819,1,
Sverdlovsk Oblast,Свердловская область,Village,Bolshoy Turysh,село Большой Турыш,56.751,57.622,1,
Sverdlovsk Oblast,Свердловская область,Village,Bolshoy Ut,село Большой Ут,57.014,57.994,2,
Sverdlovsk Oblast,Свердловская область,Village,Borodulino,село Бородулино,56.666,60.815,1,
Sverdlovsk Oblast,Свердловская область,Village,Brusnyatskoe,село Бруснятское,56.711,61.533,3,
Sverdlovsk Oblast,Свердловская область,Village,Butka,село Бутка,56.719,63.784,11,
Sverdlovsk Oblast,Свердловская область,Village,Byngi,село Быньги,57.538,60.295,3,
Sverdlovsk Oblast,Свердловская область,Village,Verkhovino,село Верховино,57.123,64.897,4,
Sverdlovsk Oblast,Свердловская область,Village,Vnov-Yurmytskoe,село Вновь-Юрмытское,57.202,63.345,4,
Sverdlovsk Oblast,Свердловская область,Village,Golubkovskoe,село Голубковское,57.944,62.502,6,
Sverdlovsk Oblast,Свердловская область,Village,Gorbunovskoe,село Горбуновское,57.085,63.633,2,
Sverdlovsk Oblast,Свердловская область,Village,Gornyy Shchit,село Горный Щит,56.689,60.52,3,
Sverdlovsk Oblast,Свердловская область,Village,Gorodishche,село Городище,57.584,63.929,4,Байкаловский р-н
Sverdlovsk Oblast,Свердловская область,Village,Gorodishche,село Городище,57.982,65.627,1,Тавдинский округ
Sverdlovsk Oblast,Свердловская область,Village,Gorodishche,село Городище,57.969,63.91,3,Туринский округ
Sverdlovsk Oblast,Свердловская область,Village,Deevo,село Деево,57.568,61.663,2,
Sverdlovsk Oblast,Свердловская область,Village,Demino,село Демино,56.961,64.386,1,
Sverdlovsk Oblast,Свердловская область,Village,Deryabino,село Дерябино,58.744,61.916,1,
Sverdlovsk Oblast,Свердловская область,Village,Dymkovskoe,село Дымковское,58.068,63.064,1,
Sverdlovsk Oblast,Свердловская область,Village,Elan,село Елань,57.633,63.699,3,Байкаловский р-н
Sverdlovsk Oblast,Свердловская область,Village,Elan,село Елань,56.874,64.039,1,Талицкий округ
Sverdlovsk Oblast,Свердловская область,Village,Erzovskoe,село Ерзовское,58.005,63.716,1,
Sverdlovsk Oblast,Свердловская область,Village,Zavyalovskoe,село Завьяловское,57.127,63.546,1,
Sverdlovsk Oblast,Свердловская область,Village,Zarechnaya,село Заречная,57.184,63.328,1,
Sverdlovsk Oblast,Свердловская область,Village,Zubkovo,село Зубково,57.361,64.233,1,
Sverdlovsk Oblast,Свердловская область,Village,Kazakovskoe,село Казаковское,56.666,63.747,3,
Sverdlovsk Oblast,Свердловская область,Village,Kalinovskoe,село Калиновское,56.82,62.48,3,
Sverdlovsk Oblast,Свердловская область,Village,Kamyshevo,село Камышево,56.54,61.349,1,
Sverdlovsk Oblast,Свердловская область,Village,Kashino,село Кашино,56.539,60.868,3,
Sverdlovsk Oblast,Свердловская область,Village,Kvashninskoe,село Квашнинское,57.095,62.688,1,
Sverdlovsk Oblast,Свердловская область,Village,Kilachevskoe,село Килачевское,57.399,62.652,3,
Sverdlovsk Oblast,Свердловская область,Village,Kirga,село Кирга,57.644,63.247,1,
Sverdlovsk Oblast,Свердловская область,Village,Kirgishany,село Киргишаны,56.844,59.17,1,
Sverdlovsk Oblast,Свердловская область,Village,Kirovskoe,село Кировское,57.997,62.065,2,
Sverdlovsk Oblast,Свердловская область,Village,Kislovskoe,село Кисловское,56.523,61.551,4,
Sverdlovsk Oblast,Свердловская область,Village,Klevakino,село Клевакино,57.817,62.11,2,
Sverdlovsk Oblast,Свердловская область,Village,Klevakinskoe,село Клевакинское,57.522,61.354,1,Режевской округ
Sverdlovsk Oblast,Свердловская область,Village,Klevakinskoe,село Клевакинское,56.577,61.729,1,Каменский округ
Sverdlovsk Oblast,Свердловская область,Village,Klenovskoe,село Кленовское,56.822,58.62,2,
Sverdlovsk Oblast,Свердловская область,Village,Klyuchiki,село Ключики,56.694,57.716,1,
Sverdlovsk Oblast,Свердловская область,Village,Kolchedan,село Колчедан,56.369,62.187,2,
Sverdlovsk Oblast,Свердловская область,Village,Kolyutkino,село Колюткино,56.617,61.186,1,
Sverdlovsk Oblast,Свердловская область,Village,Konevo,село Конево,57.475,60.64,2,
Sverdlovsk Oblast,Свердловская область,Village,Koptelovo,село Коптелово,57.682,61.752,3,
Sverdlovsk Oblast,Свердловская область,Village,Kordyukovo,село Кордюково,58.748,61.768,3,
Sverdlovsk Oblast,Свердловская область,Village,Korkinskoe,село Коркинское,57.97,63.805,1,
Sverdlovsk Oblast,Свердловская область,Village,Kostino,село Костино,57.85,62.158,1,
Sverdlovsk Oblast,Свердловская область,Village,Kosulino,село Косулино,56.736,60.963,9,
Sverdlovsk Oblast,Свердловская область,Village,Kochnevskoe,село Кочневское,56.638,61.489,3,Белоярский округ
Sverdlovsk Oblast,Свердловская область,Village,Kochnevskoe,село Кочневское,57.082,62.476,2,Камышловский р-н
Sverdlovsk Oblast,Свердловская область,Village,Koshay,село Кошай,59.084,61.859,1,
Sverdlovsk Oblast,Свердловская область,Village,Koshuki,село Кошуки,57.962,65.527,2,
